merchant,period,churn_predicted,churn_probability
df5a297e40,2034-12,1,0.61
df5aeab94d,2034-12,0,0.15
df5d4aa33d,2034-12,0,0.06
df6043289c,2034-10,1,0.47
df621b751b,2034-12,1,0.35
df73ef86ea,2034-10,0,0.23
df8746f3ca,2034-12,1,0.88
df88c58887,2034-12,0,0.1
df9bfcbb26,2034-11,1,0.36
df9ec4cb3c,2034-10,0,0.33
dfa0873887,2034-12,0,0.03
dfa6cc123b,2034-12,0,0.01
dfab458a00,2034-12,0,0.08
dfabb4eb2d,2034-12,0,0.0
dfb1f143d8,2034-12,0,0.04
dfb4d531a2,2034-10,1,0.48
dfb717dc53,2034-11,1,0.9
dfc9286d56,2034-12,0,0.27
dfd78ff939,2034-12,0,0.11
dff772af1b,2034-10,1,0.51
dff91130b1,2034-12,0,0.12
e01e92b260,2034-12,0,0.11
e0279e0021,2034-12,0,0.18
e032132291,2034-12,0,0.0
e0464a9121,2034-12,0,0.29
e05a1479f8,2034-12,0,0.01
e06382adeb,2034-12,0,0.02
e0638859c1,2034-12,0,0.01
e07101bcdd,2034-10,0,0.28
e072971526,2034-12,1,0.65
e072990014,2034-12,0,0.01
e0818ea641,2034-11,0,0.03
e08d8e8a35,2034-12,0,0.22
e08ead9110,2034-11,0,0.33
e08ed62871,2034-11,0,0.06
e094c12ea4,2034-12,0,0.02
e096234575,2034-12,1,0.92
e0aacb6bc3,2034-12,0,0.02
e0b65260bd,2034-11,0,0.04
e0b6cbda11,2034-10,0,0.1
e0ba1df794,2034-12,1,0.5
e0cba85af8,2034-12,0,0.01
e0cc73b0c1,2034-12,0,0.0
e0d851f036,2034-12,0,0.03
e0de792180,2034-12,0,0.02
e0e9027d2b,2034-10,0,0.2
e0ec7f1b37,2034-12,0,0.13
e0ee0b83d4,2034-12,0,0.01
e0f6d8d315,2034-12,0,0.0
e0f7481289,2034-10,1,0.69
e0fd6e2205,2034-12,0,0.24
e105e08772,2034-12,1,0.91
e10e36e2f9,2034-12,0,0.0
e12081f2c0,2034-12,0,0.08
e121740e35,2034-12,0,0.14
e121d92c63,2034-12,0,0.05
e12c0a73dc,2034-11,1,0.35
e12eb6cfbe,2034-12,0,0.02
e132a4f634,2034-12,1,0.61
e144060c4a,2034-12,0,0.31
e14d251010,2034-12,0,0.0
e150ca67d4,2034-12,0,0.01
e157fbc23c,2034-12,0,0.22
e159b53bfd,2034-12,1,0.65
e15a0b59c0,2034-12,0,0.01
e15ec8366e,2034-12,0,0.09
e15fc7777e,2034-12,1,0.51
e161a75254,2034-12,0,0.06
e170e1fd95,2034-12,1,0.79
e18b6dd769,2034-12,0,0.01
e1955cda6d,2034-12,0,0.0
e19d902b70,2034-12,0,0.02
e1a63f88b5,2034-10,1,0.42
e1a9e836d9,2034-10,1,0.86
e1b2b83642,2034-12,0,0.12
e1b986a6ee,2034-12,0,0.0
e1b9b35b44,2034-12,0,0.03
e1bfa5bf30,2034-10,1,0.93
e1c3cdf044,2034-12,1,0.88
e1dcaa89ef,2034-11,0,0.07
e1e22b0c2d,2034-12,1,0.74
e1e91033ff,2034-12,0,0.01
e1eab1e3ff,2034-12,0,0.16
e1f2ef0ee5,2034-10,1,0.65
e1f4a70c3c,2034-12,0,0.32
e1fa5ba383,2034-12,1,0.53
e2060585b2,2034-11,1,0.41
e214256de3,2034-12,1,0.46
e2201e1361,2034-12,0,0.01
e220c15eab,2034-10,1,0.39
e232adf191,2034-12,0,0.02
e240c15159,2034-12,0,0.29
e24ab2a289,2034-12,1,0.73
e24d52f9c4,2034-12,1,0.57
e24f3f86d4,2034-12,0,0.04
e26b994218,2034-10,1,0.52
e26d4de262,2034-12,0,0.04
e286d35eb1,2034-12,1,0.48
e2a39bd5dc,2034-12,1,0.59
e2a9f052df,2034-11,0,0.18
e2ab7e093b,2034-12,0,0.0
e2b144d5b4,2034-11,0,0.12
e2b16a3b92,2034-12,0,0.3
e2b225f287,2034-12,0,0.03
e2c6ade2c0,2034-12,0,0.16
e2d942de79,2034-12,0,0.22
e2da3f399c,2034-11,0,0.28
e2e0edc404,2034-12,0,0.04
e2e6a6d4a7,2034-10,0,0.07
e2e6bacc93,2034-12,1,0.54
e2eae03f15,2034-12,0,0.03
e2eecfdeed,2034-12,0,0.2
e2febab25a,2034-12,0,0.03
e302493f82,2034-12,0,0.14
e30b95c1ec,2034-11,0,0.2
e3210ec1ce,2034-12,0,0.0
e327881f7b,2034-12,0,0.02
e32a4794bf,2034-12,0,0.03
e3480931bf,2034-12,0,0.01
e367c9c354,2034-12,0,0.01
e36cff4870,2034-12,0,0.0
e3740e0801,2034-11,1,0.69
e38f97bce3,2034-10,1,0.53
e39229efd9,2034-11,0,0.28
e39f06cbc4,2034-12,0,0.2
e3a2ceb9b1,2034-10,0,0.2
e3aa9319ba,2034-10,1,0.58
e3ace534ef,2034-12,1,0.49
e3d25c2584,2034-12,1,0.48
e3d97ab0dc,2034-12,0,0.3
e3e36b7313,2034-12,0,0.33
e3e488dd85,2034-11,1,0.44
e3e9e5f1a1,2034-12,0,0.0
e3fc014024,2034-10,0,0.04
e400899f4f,2034-11,1,0.55
e4022df07c,2034-10,0,0.25
e41e739b39,2034-12,0,0.07
e4285ba30e,2034-12,0,0.0
e42add6ed7,2034-12,0,0.05
e438cc5241,2034-11,0,0.32
e444945b63,2034-12,1,0.43
e44a2f5467,2034-12,1,0.82
e44c8aca21,2034-12,1,0.67
e44d35d3ac,2034-11,1,0.55
e44eb070cc,2034-12,0,0.0
e4575d8e1e,2034-11,0,0.2
e463a1b2dc,2034-12,0,0.01
e4694ded23,2034-11,0,0.28
e46c51f94e,2034-12,0,0.02
e476919fbe,2034-10,1,0.38
e47f2a8c95,2034-12,0,0.06
e480552ab5,2034-10,1,0.37
e48cec0f02,2034-12,0,0.04
e493acc424,2034-12,1,0.46
e49c60e02b,2034-12,0,0.0
e4a5e0fdb3,2034-12,0,0.22
e4bfcfaa5f,2034-10,0,0.13
e4bfe0972f,2034-12,1,0.46
e4c027a857,2034-12,0,0.01
e4cb4e11bc,2034-11,1,0.43
e4d0383f53,2034-10,1,0.38
e4d456e418,2034-11,1,0.58
e4e0b876c5,2034-12,0,0.25
e4e301a0f6,2034-12,1,0.52
e4e909aea4,2034-12,0,0.02
e4f2c05800,2034-12,1,0.42
e4f6009fad,2034-12,0,0.29
e4fd1f726d,2034-12,0,0.02
e50121b3b4,2034-12,0,0.03
e505e9fcca,2034-12,0,0.18
e507641aab,2034-12,0,0.03
e5171e1c2f,2034-10,1,0.93
e5181491d3,2034-12,0,0.03
e520e03158,2034-12,0,0.04
e525fe06cc,2034-12,0,0.01
e52c7e1b6f,2034-12,0,0.03
e5343f95f3,2034-12,0,0.12
e5393f7993,2034-12,0,0.13
e539bc5475,2034-12,1,0.55
e53c9543bc,2034-12,0,0.0
e55137a731,2034-12,0,0.08
e5592e1e26,2034-12,1,0.4
e55ef212d8,2034-12,0,0.0
e57ffd558f,2034-12,0,0.01
e599eb0d79,2034-12,0,0.09
e59ed227e0,2034-12,0,0.27
e5a42490c3,2034-12,0,0.03
e5a60e26ed,2034-12,0,0.15
e5a67133c0,2034-12,1,0.64
e5aa300434,2034-12,0,0.12
e5acb560b1,2034-11,0,0.34
e5c41baa8c,2034-12,0,0.05
e5c59b0751,2034-12,0,0.02
e5e03b571a,2034-12,1,0.39
e5e3770a7a,2034-12,0,0.31
e5e5dd6666,2034-11,1,0.56
e5e7fc95e7,2034-12,0,0.0
e5ea582c6d,2034-12,0,0.05
e5fa09f595,2034-10,0,0.19
e5fcb5bc9d,2034-12,0,0.0
e602ccd1b8,2034-11,1,0.5
e60b3dbb59,2034-11,0,0.11
e62ae97219,2034-12,0,0.31
e62f7fd1d5,2034-12,0,0.07
e63648b238,2034-12,0,0.05
e6468109d2,2034-12,1,0.35
e648bba90d,2034-12,0,0.01
e655f40be1,2034-12,0,0.07
e6658d1509,2034-12,1,0.59
e66c46e02e,2034-10,1,0.65
e68d6b26db,2034-11,1,0.65
e68dcf69af,2034-12,1,0.5
e699619a2b,2034-11,1,0.5
e6af97573d,2034-12,1,0.65
e6b2a38bc5,2034-12,0,0.07
e6b5d4ef88,2034-10,0,0.22
e6b8bbc821,2034-10,1,0.41
e6b94ba031,2034-12,1,0.83
e6bc9f2160,2034-12,0,0.01
e6c6303d17,2034-12,0,0.2
e6d07b2fd3,2034-10,1,0.79
e6f0a4f45b,2034-12,0,0.04
e6f7f96dc8,2034-12,0,0.28
e70fab630d,2034-12,1,0.63
e71a0bb625,2034-12,1,0.61
e721a3ee1c,2034-12,0,0.29
e7235e35bc,2034-12,0,0.21
e725c5e105,2034-12,0,0.01
e73407a28d,2034-12,1,0.73
e73fb0b2c4,2034-12,0,0.0
e7490ab2d8,2034-11,0,0.16
e74b544dbc,2034-12,0,0.01
e75664f439,2034-12,0,0.06
e75a4644a9,2034-12,0,0.01
e76e422617,2034-11,0,0.34
e771bdd1b5,2034-11,1,0.51
e773fcae97,2034-10,1,0.4
e77be8f695,2034-11,1,0.94
e783513dd3,2034-12,0,0.04
e789c47e43,2034-11,0,0.26
e78d3a4f56,2034-12,0,0.29
e79118ac18,2034-12,0,0.13
e795583094,2034-12,0,0.02
e7aa38bc5c,2034-12,0,0.11
e7acee51f7,2034-12,0,0.02
e7b7558d69,2034-11,1,0.4
e7ba23d761,2034-12,0,0.06
e7bbd32f2a,2034-12,0,0.21
e7bf97f4d2,2034-12,0,0.07
e7c8b17e7c,2034-12,0,0.24
e7cc33b257,2034-12,1,0.62
e7d59dc1ac,2034-12,0,0.0
e7dc2534f1,2034-12,0,0.02
e7e2efd18f,2034-11,0,0.23
e7f665bfa9,2034-11,0,0.06
e800967074,2034-12,0,0.21
e8041ebc30,2034-12,1,0.46
e8145c6014,2034-12,0,0.01
e817464712,2034-12,1,0.39
e81e9cf368,2034-12,0,0.05
e82a4b3a2a,2034-12,0,0.06
e8310f293c,2034-10,0,0.17
e832a8ee06,2034-12,0,0.21
e83994abce,2034-12,1,0.55
e850aaea26,2034-12,0,0.0
e851400ef5,2034-10,0,0.3
e85436e866,2034-12,0,0.15
e85ceae5fc,2034-12,0,0.0
e864caf2eb,2034-12,1,0.58
e8657af79e,2034-12,0,0.02
e86e6c01f2,2034-11,0,0.06
e874ef0765,2034-10,0,0.05
e87c6d16bc,2034-12,1,0.55
e8812761b3,2034-12,1,0.58
e88ff17c8c,2034-11,1,0.68
e8a52c5e95,2034-12,0,0.01
e8ad7cccda,2034-12,0,0.11
e8b4d1e5a8,2034-12,0,0.08
e8b9cdb549,2034-10,0,0.34
e8bef45dc3,2034-12,0,0.2
e8c15a5c71,2034-12,0,0.12
e8c410bf41,2034-10,0,0.03
e8c8bd0cae,2034-12,0,0.14
e8ca1ae9ee,2034-12,0,0.24
e8caaeb4c8,2034-12,1,0.59
e8cb99e2fd,2034-10,1,0.77
e8cf362bb4,2034-12,0,0.24
e8db1dd40f,2034-10,1,0.71
e8dfaf9c45,2034-12,0,0.1
e8eabce666,2034-11,1,0.62
e8ec7d6cc0,2034-12,1,0.5
e8ef9540e1,2034-11,1,0.49
e8f0b36f94,2034-12,1,0.5
e8fd2de351,2034-12,0,0.05
e900b54453,2034-12,0,0.04
e91d969ba1,2034-12,0,0.14
e93cd0c23e,2034-11,0,0.28
e941d4c430,2034-12,0,0.18
e960f19803,2034-12,0,0.02
e969d94cb6,2034-12,1,0.41
e96b91fac9,2034-10,0,0.34
e970bebbde,2034-10,0,0.07
e98413dda3,2034-12,0,0.02
e98477172e,2034-10,1,0.36
e9898380ac,2034-12,0,0.09
e99327d255,2034-12,1,0.38
e994ee0793,2034-11,0,0.13
e997e6e1b1,2034-12,0,0.0
e998cb89bd,2034-12,0,0.02
e998db145c,2034-11,0,0.29
e9b419bf99,2034-12,1,0.88
e9bf59ba62,2034-12,0,0.05
e9c5fe58d2,2034-11,1,0.86
e9c750b4b0,2034-12,0,0.04
e9cb8c29fd,2034-12,0,0.27
e9cb97d7ec,2034-10,1,0.42
e9cd5e9f5d,2034-11,1,0.65
e9d1440f63,2034-12,1,0.67
e9d9eacb17,2034-12,0,0.01
e9e20f79e3,2034-12,0,0.08
e9e8fdb0cd,2034-11,0,0.09
e9ef7bbca6,2034-12,0,0.03
e9fbb02ed9,2034-12,0,0.02
ea041f5ff8,2034-12,0,0.0
ea044c1c69,2034-12,0,0.13
ea060e8cc2,2034-11,0,0.07
ea0a23128f,2034-12,0,0.15
ea0ae350b6,2034-11,0,0.19
ea0bf7fe97,2034-12,1,0.5
ea0c1432b9,2034-12,0,0.29
ea0e0168de,2034-12,1,0.44
ea116f1c69,2034-12,1,0.87
ea1505682a,2034-12,1,0.36
ea1cbe1008,2034-10,1,0.39
ea1f077879,2034-12,0,0.01
ea2638665d,2034-12,0,0.11
ea39476709,2034-12,1,0.62
ea43794fe0,2034-12,1,0.65
ea4992be3e,2034-12,0,0.19
ea4dfa4776,2034-12,1,0.36
ea531d96c7,2034-12,0,0.07
ea5648b199,2034-12,0,0.01
ea66cbdb6a,2034-12,1,0.68
ea68386d61,2034-12,0,0.01
ea7a5360ee,2034-12,0,0.03
ea81398b09,2034-12,0,0.1
ea849abc7b,2034-12,0,0.21
ea8c9756ec,2034-12,0,0.01
ea8f5d4bdb,2034-11,0,0.04
ea974e44c8,2034-12,1,0.69
eaa1e092e1,2034-12,0,0.07
eaa85780e0,2034-10,0,0.17
eaaa2dc0e2,2034-11,1,0.6
eaaaf8ea10,2034-12,1,0.51
eaab2025bf,2034-11,0,0.2
eaaf82ed2a,2034-12,1,0.64
eab0701d21,2034-11,1,0.64
eac85d08b9,2034-12,1,0.43
eacb2beef9,2034-12,0,0.02
eade525fa7,2034-12,0,0.05
eae24cd420,2034-12,0,0.01
eae2b54557,2034-12,0,0.18
eae4e8adb0,2034-11,1,0.39
eae7bf4967,2034-12,1,0.64
eb02380757,2034-10,0,0.17
eb081f2009,2034-12,0,0.04
eb0d7d2363,2034-12,0,0.18
eb20b4d396,2034-12,0,0.12
eb235d77c6,2034-12,1,0.62
eb27fa0388,2034-12,0,0.01
eb2c15f51c,2034-11,0,0.1
eb4b6c6294,2034-11,1,0.39
eb4e6652a2,2034-12,0,0.24
eb55f89fb8,2034-12,0,0.19
eb5a6ac14d,2034-12,0,0.03
eb73cb5fce,2034-11,0,0.14
eb772f6014,2034-12,0,0.0
eb7c83b1cb,2034-11,0,0.2
eb7cb570f3,2034-12,0,0.11
eb860ec0fb,2034-11,1,0.64
eb864320d5,2034-12,0,0.02
ebb2457903,2034-12,0,0.12
ebb6a33467,2034-12,0,0.06
ebc58840fa,2034-12,0,0.09
ebcb89957d,2034-12,0,0.0
ebda1a1b6e,2034-12,0,0.03
ebde1d9faf,2034-12,0,0.03
ebe491741e,2034-12,0,0.01
ebe7412de2,2034-12,0,0.01
ebfa3e199c,2034-10,0,0.26
ec003deae1,2034-12,0,0.11
ec0a7939cc,2034-12,1,0.85
ec1a542bdc,2034-12,0,0.3
ec1a7bc267,2034-12,0,0.01
ec1e59c1c6,2034-12,0,0.01
ec23aaecb6,2034-12,0,0.01
ec2a6e69f4,2034-11,1,0.39
ec3c629816,2034-11,0,0.34
ec48ccf60f,2034-12,0,0.01
ec54e9479f,2034-11,1,0.38
ec55a98690,2034-10,0,0.2
ec61f95bb7,2034-12,0,0.31
ec63ff72e3,2034-12,0,0.25
ec769f465b,2034-11,1,0.83
ec89a161d7,2034-12,0,0.2
ec956dab75,2034-12,1,0.72
eca5c84348,2034-12,1,0.4
ecaa70a9b7,2034-12,1,0.64
ecb3acb3e2,2034-12,1,0.41
ecb80557ed,2034-12,0,0.09
ecbe4e2fde,2034-12,0,0.04
ecc18893f3,2034-12,0,0.01
eccab16a36,2034-12,0,0.0
ecd5f90648,2034-10,1,0.5
ecdb5fe9bb,2034-12,1,0.76
ecdce0e8a4,2034-10,0,0.33
ece9fc5dc9,2034-12,0,0.18
ececba1c6e,2034-12,0,0.02
ecf2ff9fec,2034-12,0,0.03
ecf80ff38c,2034-12,0,0.03
ecfdea9b1f,2034-12,0,0.21
ed184b7e75,2034-12,0,0.02
ed1b0620b0,2034-12,0,0.01
ed212a6d02,2034-10,1,0.41
ed282b3715,2034-12,1,0.47
ed2c3cc646,2034-12,0,0.07
ed319159c3,2034-12,1,0.75
ed35dfc005,2034-12,0,0.01
ed3eb30dfb,2034-12,0,0.01
ed468a0095,2034-12,0,0.01
ed468aab73,2034-12,1,0.63
ed4769e67e,2034-12,0,0.13
ed5d86627f,2034-12,0,0.11
ed60574812,2034-10,0,0.22
ed609d676e,2034-11,1,0.45
ed60b2a3b8,2034-12,1,0.55
ed69a54784,2034-12,1,0.66
ed6bcd7399,2034-12,0,0.29
ed71ec9ac0,2034-12,0,0.01
ed7a7d91aa,2034-12,0,0.13
ed8077fbab,2034-12,0,0.12
ed8154cec9,2034-12,0,0.0
ed8fba11a3,2034-12,0,0.09
ed90f9e03d,2034-11,0,0.16
eda0ed1f94,2034-12,1,0.64
eda80c63ae,2034-12,0,0.06
edaa474524,2034-12,0,0.21
edb284b045,2034-12,0,0.08
edbdc2f013,2034-11,0,0.03
edc429211d,2034-12,0,0.17
edc6de40c4,2034-12,0,0.1
edcc4c71eb,2034-12,0,0.06
edd05cded5,2034-11,0,0.29
edd389f705,2034-12,1,0.41
edf1e9a3ac,2034-12,0,0.29
edfb08a2b4,2034-11,1,0.71
ee009aa14e,2034-12,0,0.25
ee009ce3df,2034-12,1,0.54
ee01746e1e,2034-10,1,0.53
ee0e287095,2034-12,0,0.04
ee0ffe4687,2034-11,0,0.28
ee1321bfcb,2034-11,0,0.17
ee1ac0e53c,2034-11,1,0.41
ee2051be3b,2034-12,0,0.04
ee413b1f67,2034-11,1,0.63
ee4e1654d3,2034-12,0,0.17
ee5114091d,2034-12,1,0.78
ee57011cd9,2034-12,0,0.16
ee598fb995,2034-12,0,0.18
ee5e2e727a,2034-12,0,0.31
ee87864e83,2034-12,0,0.03
ee8ef63591,2034-12,0,0.05
ee9db7bd23,2034-12,0,0.0
ee9edadfa6,2034-11,0,0.05
eea455b95a,2034-12,0,0.01
eec02be145,2034-12,1,0.44
eed098ec37,2034-12,1,0.67
eed7256486,2034-12,0,0.01
eee3f83c38,2034-12,0,0.04
eeed7c96fe,2034-12,0,0.03
eef6cc0d45,2034-11,0,0.27
eefafc6461,2034-12,0,0.01
ef00b5a620,2034-12,1,0.73
ef0b3af0fb,2034-12,0,0.2
ef0c79a327,2034-12,0,0.09
ef1b41e28f,2034-11,0,0.34
ef27efbe5d,2034-12,0,0.17
ef3c3f1db2,2034-12,0,0.04
ef3d7fea04,2034-12,0,0.18
ef3de7b28c,2034-12,0,0.01
ef4db72e49,2034-10,0,0.27
ef4f593bff,2034-12,0,0.04
ef56679437,2034-12,0,0.02
ef5870b8e3,2034-12,0,0.03
ef6244060e,2034-12,1,0.8
ef71cd88a2,2034-12,0,0.06
ef76a7d784,2034-10,0,0.02
ef8a38e501,2034-12,0,0.03
ef8ff7ea94,2034-12,0,0.23
ef94dcfa6c,2034-12,0,0.01
ef965fe5c7,2034-12,0,0.05
ef96f70345,2034-12,0,0.06
ef9bc54a2d,2034-12,0,0.0
efa960994b,2034-11,1,0.76
efb194fb2a,2034-10,0,0.21
efc880f1ff,2034-12,0,0.34
efcbdaf1fc,2034-12,0,0.0
efcd867c72,2034-12,1,0.45
efe5609714,2034-11,0,0.3
efea3a007d,2034-12,0,0.3
efed0f050a,2034-12,0,0.3
eff0a1ef00,2034-12,0,0.01
eff954daa1,2034-12,1,0.42
f002cb5dd9,2034-12,0,0.17
f00882a280,2034-12,0,0.04
f01256b4ce,2034-12,1,0.75
f014d9ac44,2034-12,0,0.29
f0152cbd1a,2034-12,0,0.32
f01d0e2a60,2034-11,0,0.23
f02695a475,2034-12,0,0.08
f031322988,2034-12,0,0.3
f043cb2303,2034-12,0,0.17
f04462420e,2034-12,0,0.03
f046f5add3,2034-12,1,0.51
f04d667148,2034-12,1,0.69
f0524c2464,2034-12,0,0.18
f0613788a6,2034-12,0,0.1
f067ba157f,2034-12,0,0.03
f068332b6e,2034-12,0,0.0
f069fe6995,2034-12,0,0.28
f06cdead94,2034-12,0,0.28
f078cf4966,2034-12,0,0.06
f07ceeb198,2034-12,0,0.04
f08150d0e6,2034-12,0,0.2
f08c9fceac,2034-12,1,0.69
f08e29c11e,2034-10,1,0.67
f08e2a6d98,2034-11,1,0.58
f0a22bb42e,2034-11,0,0.27
f0a58973ff,2034-12,1,0.38
f0aebdd31c,2034-12,0,0.03
f0b011df27,2034-12,0,0.01
f0b2c3a5e3,2034-12,0,0.31
f0beb26ae5,2034-11,0,0.02
f0c049ee00,2034-10,0,0.2
f0c0b775dd,2034-12,1,0.66
f0cab880e5,2034-10,1,0.68
f0df772485,2034-11,0,0.04
f0e890f5ef,2034-12,0,0.21
f0f7c5d67d,2034-12,0,0.15
f0fba085c3,2034-12,0,0.2
f104ab234c,2034-11,0,0.25
f105e84e2e,2034-12,1,0.64
f11205719b,2034-12,0,0.0
f11b4c8100,2034-12,0,0.0
f1308a432c,2034-12,0,0.17
f13391dd96,2034-12,1,0.78
f13db19ef8,2034-12,0,0.11
f143a73012,2034-11,1,0.42
f169e2993f,2034-12,0,0.11
f17fcddcc6,2034-10,0,0.17
f18f35ef6e,2034-12,0,0.12
f1bc6d4fcc,2034-11,1,0.41
f1bc895cf7,2034-12,1,0.36
f1c0357754,2034-12,0,0.01
f1c0e04642,2034-12,0,0.05
f1dac61590,2034-12,0,0.0
f1e3d2be45,2034-12,0,0.0
f1fd71eb9c,2034-12,1,0.38
f205e6f7c2,2034-12,0,0.11
f206e8a565,2034-12,0,0.27
f20bca3db9,2034-10,0,0.18
f216e6ecf5,2034-11,1,0.45
f21be6f352,2034-11,0,0.18
f22c9cbc25,2034-12,0,0.17
f22eb6a832,2034-12,0,0.13
f23be3b729,2034-12,1,0.37
f23eee5d9e,2034-12,0,0.22
f248b20c85,2034-12,0,0.11
f2562736aa,2034-12,0,0.29
f2575df89a,2034-12,0,0.31
f25799de99,2034-12,0,0.23
f25945522b,2034-12,0,0.02
f25ab019d2,2034-10,0,0.27
f25ce5a122,2034-12,0,0.35
f267d48a35,2034-10,1,0.62
f2683762ca,2034-12,0,0.03
f26a82951f,2034-11,1,0.7
f27c1fbb35,2034-11,0,0.17
f284e076c7,2034-11,0,0.28
f287124d76,2034-12,0,0.08
f28e7bd90c,2034-12,0,0.03
f296470008,2034-12,1,0.4
f29913bac9,2034-12,1,0.89
f2af945955,2034-12,0,0.01
f2beee7e15,2034-12,0,0.21
f2c1fbefc7,2034-12,0,0.31
f2c39548b7,2034-10,0,0.31
f2c7c95a45,2034-12,0,0.08
f2d0b89ad2,2034-12,0,0.01
f2d1dc1e0c,2034-12,0,0.06
f2d3deb180,2034-10,0,0.3
f2d5a85b3a,2034-11,1,0.53
f2dca54b28,2034-12,0,0.25
f2dea5dc7c,2034-12,0,0.03
f2ee7d2a6a,2034-12,0,0.03
f2f3f6df63,2034-11,0,0.14
f2f4206bae,2034-12,1,0.37
f2f5da3ac0,2034-11,1,0.74
f307a152cf,2034-11,0,0.08
f31c1604b1,2034-12,0,0.24
f31e9cc516,2034-11,1,0.8
f324533131,2034-12,0,0.05
f327c01363,2034-12,0,0.18
f333b87541,2034-10,1,0.46
f3365956c4,2034-11,0,0.02
f336ca8a16,2034-10,0,0.28
f33af3b47f,2034-12,0,0.21
f3421927e5,2034-12,0,0.01
f34f52462f,2034-12,0,0.01
f355d5d4d0,2034-12,0,0.03
f361991d7c,2034-11,0,0.01
f36bf00298,2034-12,0,0.01
f36d96d648,2034-12,0,0.28
f3716ef68b,2034-12,0,0.29
f38de715c2,2034-12,0,0.07
f394b37030,2034-12,1,0.62
f3aa8aacd1,2034-12,1,0.43
f3af017202,2034-12,1,0.35
f3bbd3ddaf,2034-12,1,0.57
f3c601e258,2034-12,0,0.0
f3d94e88c0,2034-12,0,0.26
f3e6a962d9,2034-12,0,0.02
f3f476daa3,2034-12,1,0.48
f3f48a1c9e,2034-11,1,0.53
f40da1bbb9,2034-12,0,0.32
f414dcfd98,2034-12,0,0.12
f416fa5618,2034-12,0,0.01
f41d69dc92,2034-12,0,0.17
f41dc12fff,2034-12,0,0.01
f424c9467d,2034-12,0,0.24
f431670f0a,2034-12,0,0.17
f432ba459e,2034-10,1,0.48
f43962e31f,2034-12,0,0.01
f43c1c84e1,2034-11,1,0.86
f43d4197d3,2034-12,0,0.0
f43e0bf964,2034-12,1,0.38
f44cee4d5b,2034-12,0,0.1
f44db62400,2034-12,0,0.33
f451a57c58,2034-12,1,0.43
f48338243b,2034-12,0,0.0
f48a2f896d,2034-12,1,0.91
f48d9d6764,2034-12,0,0.04
f48e60851e,2034-12,0,0.03
f495f60713,2034-12,0,0.04
f49e71bddc,2034-12,0,0.01
f4a614e73a,2034-12,0,0.01
f4a6c81da5,2034-12,0,0.0
f4a9ed1e02,2034-12,0,0.34
f4b1cb0b87,2034-12,0,0.01
f4b6114f92,2034-10,1,0.37
f4cd33d8ba,2034-12,0,0.03
f4ce947220,2034-11,1,0.35
f4cede70a6,2034-12,0,0.29
f4d1efdab7,2034-12,1,0.53
f4db361ef8,2034-12,0,0.32
f4e2e26845,2034-12,1,0.57
f4e5f590e0,2034-12,0,0.01
f4eaafb3df,2034-12,0,0.16
f4eb0ff388,2034-11,1,0.71
f4f5bdb141,2034-11,0,0.24
f4ffa57c07,2034-12,1,0.47
f50354b048,2034-12,0,0.02
f50698b50e,2034-12,1,0.48
f506c04549,2034-12,0,0.0
f509ffd6d7,2034-12,0,0.24
f51164ef9d,2034-12,0,0.31
f51366e41d,2034-12,0,0.15
f522b86487,2034-12,0,0.02
f5280ad88f,2034-12,1,0.62
f52ba2c199,2034-10,1,0.84
f5470593dc,2034-12,0,0.34
f550b9d311,2034-10,0,0.05
f5516cb101,2034-11,0,0.19
f552106f31,2034-12,1,0.43
f55b7532c3,2034-12,0,0.01
f55e6dbf58,2034-11,1,0.55
f5612eb4ee,2034-12,0,0.02
f56af0474b,2034-12,0,0.12
f56b4c4d09,2034-12,0,0.12
f56ff9ff13,2034-12,1,0.4
f5730a9e54,2034-11,0,0.09
f5762494ca,2034-12,0,0.15
f578abf320,2034-10,1,0.78
f57f0b53e6,2034-12,1,0.52
f5879493bc,2034-12,1,0.69
f5909aef0f,2034-12,0,0.02
f591455bcc,2034-12,1,0.61
f591f18a05,2034-12,0,0.0
f597f1d462,2034-12,0,0.23
f59a9c1bbc,2034-12,0,0.13
f5a67dbae6,2034-12,0,0.24
f5aaacfc24,2034-10,1,0.41
f5ab79a31d,2034-12,0,0.11
f5ad6d3cdc,2034-11,0,0.03
f5b137971e,2034-10,0,0.35
f5b335d012,2034-11,0,0.25
f5b5ebef34,2034-12,1,0.8
f5bb3930f9,2034-12,1,0.5
f5bf63d819,2034-10,1,0.64
f5cdf36daa,2034-12,1,0.78
f5d075ad0b,2034-10,0,0.32
f5dc41bf21,2034-12,0,0.01
f5e1371960,2034-10,1,0.71
f5e1c2c067,2034-12,0,0.01
f5e4aa053b,2034-12,0,0.03
f5e5c89bea,2034-12,0,0.16
f5efbd4888,2034-12,0,0.07
f5f387e29c,2034-12,1,0.45
f5f6facdab,2034-12,0,0.02
f5fcca08fb,2034-12,0,0.01
f601277d20,2034-12,0,0.01
f605efe156,2034-10,1,0.6
f637985ce4,2034-12,0,0.06
f6383d5918,2034-10,0,0.13
f638b731ae,2034-12,0,0.0
f659784fe2,2034-12,0,0.0
f65da4a25a,2034-12,0,0.0
f66b427f07,2034-11,1,0.81
f66f5ff2e8,2034-12,1,0.38
f674b31df1,2034-11,1,0.47
f6779abd43,2034-12,0,0.0
f67cc3321f,2034-12,0,0.16
